"KGS_ID","Latitude","Longitude","Location","Operator","Lease","API","Elevation","Elev_Ref","Depth_start","Depth_stop","URL"
"1042551403","38.3311934","-94.8891219","T20S R23E, Sec. 5,  S2 SW SW SE","Bobcat Oilfield Services, Inc.","Harvey I-2","15-107-24265","919"," GL","11.75","337.8","http://www.kgs.ku.edu/WellLogs/kcc_logs_2012/1044207951.zip"
"1042551406","38.3328269","-94.889007","T20S R23E, Sec. 5,   W2 SW SE","Bobcat Oilfield Services, Inc.","Harvey E-2","15-107-24284","935"," GL","13","337.9","http://www.kgs.ku.edu/WellLogs/kcc_logs_2013/1044222925.zip"
"1042551410","38.3319228","-94.8822756","T20S R23E, Sec. 5,   S2 SE SE","Bobcat Oilfield Services, Inc.","Harvey G-7","15-107-24297","930"," GL","10.5","338.5","http://www.kgs.ku.edu/WellLogs/kcc_logs_2012/1044207966.zip"
"1042551414","38.3328115","-94.8833387","T20S R23E, Sec. 5,  SE NW SE SE","Bobcat Oilfield Services, Inc.","Harvey E-7","15-107-24289","920"," GL","13","338.2","http://www.kgs.ku.edu/WellLogs/kcc_logs_2012/1044208013.zip"
"1042551415","38.3328598","-94.8843738","T20S R23E, Sec. 5,   W2 SE SE","Bobcat Oilfield Services, Inc.","Harvey E-6","15-107-24288","937"," GL","12.75","337","http://www.kgs.ku.edu/WellLogs/kcc_logs_2012/1044208004.zip"
"1042551343","38.3332769","-94.8895733","T20S R23E, Sec. 5,  SW NW SW SE","Bobcat Oilfield Services, Inc.","Harvey D-1","15-107-24280","934"," GL","13","331.25","http://www.kgs.ku.edu/WellLogs/kcc_logs_2013/1044222816.zip"
"1042550656","38.3323782","-94.8861224","T20S R23E, Sec. 5,  NE SE SW SE","Bobcat Oilfield Services, Inc.","Harvey F-4","15-107-24235","946"," GL","12.75","341","http://www.kgs.ku.edu/WellLogs/kcc_logs_2013/1044222807.zip"
"1042550657","38.3345945","-94.8854891","T20S R23E, Sec. 5,  N2 N2 S2 SE","Bobcat Oilfield Services, Inc.","Harvey A-5","15-107-24260","948"," GL","13","337.75","http://www.kgs.ku.edu/WellLogs/kcc_logs_2012/1044207976.zip"
"1042550659","38.333744","-94.8889892","T20S R23E, Sec. 5,  NE NW SW SE","Bobcat Oilfield Services, Inc.","Harvey C-2","15-107-24249","944"," GL","12.75","338","http://www.kgs.ku.edu/WellLogs/kcc_logs_2012/1044207981.zip"
"1042551358","38.3328617","-94.8855068","T20S R23E, Sec. 5,    S2 SE","Bobcat Oilfield Services, Inc.","Harvey E-5","15-107-24287","942"," GL","12.75","340.5","http://www.kgs.ku.edu/WellLogs/kcc_logs_2012/1044208003.zip"
"1042551360","38.3319111","-94.8867065","T20S R23E, Sec. 5,  NW SE SW SE","Bobcat Oilfield Services, Inc.","Harvey G-4","15-107-24294","946"," GL","13","337.7","http://www.kgs.ku.edu/WellLogs/kcc_logs_2012/1044208006.zip"
"1042551363","38.3327932","-94.8901401","T20S R23E, Sec. 5,   SE SE SW","Bobcat Oilfield Services, Inc.","Harvey E-1","15-107-24283","926"," GL","13.25","337.6","http://www.kgs.ku.edu/WellLogs/kcc_logs_2012/1044207982.zip"
"1042551366","38.3319447","-94.885556","T20S R23E, Sec. 5,   S2 S2 SE","Bobcat Oilfield Services, Inc.","Harvey G-5","15-107-24295","949"," GL","13","338.3","http://www.kgs.ku.edu/WellLogs/kcc_logs_2012/1044207994.zip"
"1042551368","38.3328612","-94.8866886","T20S R23E, Sec. 5,   E2 SW SE","Bobcat Oilfield Services, Inc.","Harvey E-4","15-107-24286","943"," GL","12.75","338.5","http://www.kgs.ku.edu/WellLogs/kcc_logs_2012/1044207999.zip"
"1042551370","38.3342435","-94.8895728","T20S R23E, Sec. 5,  NW NW SW SE","Bobcat Oilfield Services, Inc.","Harvey B-1","15-107-24272","939"," GL","12.5","327.5","http://www.kgs.ku.edu/WellLogs/kcc_logs_2013/1044222814.zip"
"1042551381","38.331894","-94.8878744","T20S R23E, Sec. 5,   S2 SW SE","Bobcat Oilfield Services, Inc.","Harvey G-3","15-107-24293","933"," GL","13.25","337.4","http://www.kgs.ku.edu/WellLogs/kcc_logs_2012/1044208005.zip"
"1042551388","38.3318597","-94.8901893","T20S R23E, Sec. 5,  SE SE SE SW","Bobcat Oilfield Services, Inc.","Harvey G-1","15-107-24291","919"," GL","12.75","337.4","http://www.kgs.ku.edu/WellLogs/kcc_logs_2012/1044207953.zip"
"1042551390","38.3318933","-94.8890214","T20S R23E, Sec. 5,  SW SW SW SE","Bobcat Oilfield Services, Inc.","Harvey G-2","15-107-24292","927"," GL","12.75","337.5","http://www.kgs.ku.edu/WellLogs/kcc_logs_2012/1044207954.zip"
"1042551390","38.3318933","-94.8890214","T20S R23E, Sec. 5,  SW SW SW SE","Bobcat Oilfield Services, Inc.","Harvey G-2","15-107-24292","927"," GL","12.75","337.5","http://www.kgs.ku.edu/WellLogs/kcc_logs_2012/1044207955.zip"
"1042550712","38.3336766","-94.8820417","T20S R23E, Sec. 5,  SE NE SE SE","Bobcat Oilfield Services, Inc.","Harvey C-8","15-107-24255","893"," GL","12.75","324.4","http://www.kgs.ku.edu/WellLogs/kcc_logs_2012/1044208011.zip"
"1042550715","38.3337103","-94.8855067","T20S R23E, Sec. 5,   N2 S2 SE","Bobcat Oilfield Services, Inc.","Harvey C-5","15-107-24252","947"," GL","13","336.1","http://www.kgs.ku.edu/WellLogs/kcc_logs_2012/1044207979.zip"
"1042550716","38.3337427","-94.8866884","T20S R23E, Sec. 5,  NW NE SW SE","Bobcat Oilfield Services, Inc.","Harvey C-4","15-107-24251","949"," GL","12.75","338","http://www.kgs.ku.edu/WellLogs/kcc_logs_2012/1044207978.zip"
"1042550625","38.3314593","-94.8896576","T20S R23E, Sec. 5,  SW SW SW SE","Bobcat Oilfield Services, Inc.","Harvey H-1","15-107-24240","921"," GL","14.25","319.9","http://www.kgs.ku.edu/WellLogs/kcc_logs_2013/1044222801.zip"
"1042550640","38.3314605","-94.8873219","T20S R23E, Sec. 5,  SW SE SW SE","Bobcat Oilfield Services, Inc.","Harvey H-3","15-107-24242","935"," GL","13.5","334.5","http://www.kgs.ku.edu/WellLogs/kcc_logs_2013/1044222794.zip"
"1042550647","38.334611","-94.8901081","T20S R23E, Sec. 5,  NW NW SW SE","Bobcat Oilfield Services, Inc.","Harvey A-1","15-107-24256","926"," GL","12.75","337.4","http://www.kgs.ku.edu/WellLogs/kcc_logs_2012/1044208007.zip"
"1042550674","38.3346106","-94.8821215","T20S R23E, Sec. 5,   SE NE SE","Bobcat Oilfield Services, Inc.","Harvey A-8","15-107-24263","886"," GL","12.75","309","http://www.kgs.ku.edu/WellLogs/kcc_logs_2012/1044207959.zip"
"1042550630","38.3314448","-94.886189","T20S R23E, Sec. 5,  SE SE SW SE","Bobcat Oilfield Services, Inc.","Harvey H-4","15-107-24243","942"," GL","13.5","341.1","http://www.kgs.ku.edu/WellLogs/kcc_logs_2013/1044222817.zip"
"1042551394","38.3341946","-94.8883912","T20S R23E, Sec. 5,  NE NW SW SE","Bobcat Oilfield Services, Inc.","Harvey B-2","15-107-24273","947"," GL","12.75","333","http://www.kgs.ku.edu/WellLogs/kcc_logs_2013/1044222813.zip"
"1042551375","38.3342117","-94.8872233","T20S R23E, Sec. 5,  NW NE SW SE","Bobcat Oilfield Services, Inc.","Harvey B-3","15-107-24274","947"," GL","12.75","337","http://www.kgs.ku.edu/WellLogs/kcc_logs_2013/1044222795.zip"
"1042551353","38.3319771","-94.882122","T20S R23E, Sec. 5,  NW SE SE SE","Bobcat Oilfield Services, Inc.","Harvey G-8","15-107-24298","920"," GL","13","338.2","http://www.kgs.ku.edu/WellLogs/kcc_logs_2012/1044207964.zip"
"1042551359","38.3328778","-94.8821078","T20S R23E, Sec. 5,   E2 SE SE","Bobcat Oilfield Services, Inc.","Harvey E-8","15-107-24290","902"," GL","13","338","http://www.kgs.ku.edu/WellLogs/kcc_logs_2012/1044207952.zip"
"1042550717","38.3345575","-94.8832059","T20S R23E, Sec. 5,  N2 N2 SE SE","Bobcat Oilfield Services, Inc.","Harvey A-7","15-107-24262","920"," GL","13","319.9","http://www.kgs.ku.edu/WellLogs/kcc_logs_2012/1044207958.zip"
"1042550661","38.3337432","-94.8901083","T20S R23E, Sec. 5,  W2 NW SW SE","Bobcat Oilfield Services, Inc.","Harvey C-1","15-107-24248","929"," GL","13.25","338.4","http://www.kgs.ku.edu/WellLogs/kcc_logs_2012/1044207960.zip"
"1042550663","38.333777","-94.8843909","T20S R23E, Sec. 5,  NW NW SE SE","Bobcat Oilfield Services, Inc.","Harvey C-6","15-107-24253","931"," GL","13","337.9","http://www.kgs.ku.edu/WellLogs/kcc_logs_2012/1044207980.zip"
"1042550664","38.3345623","-94.8843563","T20S R23E, Sec. 5,  N2 NW SE SE","Bobcat Oilfield Services, Inc.","Harvey A-6","15-107-24261","934"," GL","13","337.9","http://www.kgs.ku.edu/WellLogs/kcc_logs_2012/1044207957.zip"
"1042550637","38.3323933","-94.8884231","T20S R23E, Sec. 5,  NE SW SW SE","Bobcat Oilfield Services, Inc.","Harvey F-2","15-107-24233","934"," GL","13.25","326.4","http://www.kgs.ku.edu/WellLogs/kcc_logs_2013/1044222805.zip"
"1042551352","38.3342098","-94.8860903","T20S R23E, Sec. 5,  NE NE SW SE","Bobcat Oilfield Services, Inc.","Harvey B-4","15-107-24275","948"," GL","12.75","337.7","http://www.kgs.ku.edu/WellLogs/kcc_logs_2013/1044222811.zip"
"1042547453","38.32839","-94.8895519","T20S R23E, Sec. 8,  NW SW NW NE","Bobcat Oilfield Services, Inc.","Snyder M-17S","15-107-24216","898"," GL","12.95","332.7","http://www.kgs.ku.edu/WellLogs/kcc_logs_2012/1044208232.zip"
"1042547481","38.3271954","-94.8893628","T20S R23E, Sec. 8,  NW NW SW NE","Bobcat Oilfield Services, Inc.","Snyder N-19S","15-107-24221","905"," GL","14.05","335.2","http://www.kgs.ku.edu/WellLogs/kcc_logs_2012/1044208227.zip"
"1042547460","38.3275936","-94.8895536","T20S R23E, Sec. 8,  SW SW NW NE","Bobcat Oilfield Services, Inc.","Snyder M-19","15-107-24220","909"," GL","14.5","324.9","http://www.kgs.ku.edu/WellLogs/kcc_logs_2012/1044208234.zip"
"1042547458","38.3287882","-94.8893594","T20S R23E, Sec. 8,  NW SW NW NE","Bobcat Oilfield Services, Inc.","Snyder N-17","15-107-24217","876"," GL","13.95","313.2","http://www.kgs.ku.edu/WellLogs/kcc_logs_2012/1044208229.zip"
"1002879390","38.2562635","-97.286208","T21S R1E, Sec. 2,    SW NE","LONE STAR PRODUCING","DAVID C. KOEHN 1","15-115-20109","1499"," KB","1892","3521","http://www.kgs.ku.edu/WellLogs/21S01E/1044243207.zip"
"1002878964","38.2560528","-97.3136486","T21S R1E, Sec. 3,    SW NW","JAMES W HERSHBERGER","SCHMIDT 1","15-115-00761","1524"," KB","150","3451","http://www.kgs.ku.edu/WellLogs/21S01E/1044221020.zip"
"1002880223","38.21253","-97.32945","T21S R1E, Sec. 21,   W2 SE NW","","Goertz 2","15-115-21019","1542"," GL","2000","3650","http://www.kgs.ku.edu/WellLogs/21S01E/1043695555.zip"
"1002878723","38.1897326","-97.3074639","T21S R1E, Sec. 27,   SW SW SE","Raymond Oil Co., Inc.","Schroeder 1","15-115-00529","1518"," KB","200","3890","http://www.kgs.ku.edu/WellLogs/21S01E/1044077561.zip"
"1044195236","38.213559","-96.9796808","T21S R4E, Sec. 22,  SW SE NE NW","Range Oil Co., Inc.","Savage 'A' 1","15-115-21435","1304"," KB","-2","2415.5","http://www.kgs.ku.edu/WellLogs/kcc_logs_2015/1044974192.zip"
"1044129892","38.1747852","-96.9565348","T21S R4E, Sec. 35,  NW SE SW SE","Noble Petroleum, Inc.","Harvey 1","15-115-21431","1416"," KB","-4","2708.5","http://www.kgs.ku.edu/WellLogs/kcc_logs_2014/1044907716.zip"
"1044751052","38.2055338","-96.9164073","T21S R5E, Sec. 19,  E2 W2 E2 SE","Te-Pe Oil & Gas","Koehn 3","15-115-21470","1397"," KB","2586","2907","http://www.kgs.ku.edu/WellLogs/kcc_logs_2014/1044880390.zip"
"1044751052","38.2055338","-96.9164073","T21S R5E, Sec. 19,  E2 W2 E2 SE","Te-Pe Oil & Gas","Koehn 3","15-115-21470","1397"," KB","140","2907","http://www.kgs.ku.edu/WellLogs/kcc_logs_2014/1044880389.zip"
"1044130914","38.1812203","-96.871772","T21S R5E, Sec. 34,  NW SW SE NW","Noble Petroleum, Inc.","Doyle Creek 1","15-115-21432","1452"," KB","-1","2514.5","http://www.kgs.ku.edu/WellLogs/kcc_logs_2014/1044892176.zip"
"1043981332","38.2080469","-96.7145042","T21S R6E, Sec. 24,    NE SE","American Energies Corp.","Berns 1-24","15-017-20910","1429"," KB","195","3170.5","http://www.kgs.ku.edu/WellLogs/kcc_logs_2013/1044655488.zip"
"1002894571","38.1944028","-96.71335","T21S R6E, Sec. 25,   NE NE SE","Continental Oil Co.","L. A. TRUSSELL 1","15-017-30062","1419"," KB","400","3900","http://www.kgs.ku.edu/WellLogs/21S06E/1043624856.zip"
"1002894571","38.1944028","-96.71335","T21S R6E, Sec. 25,   NE NE SE","Continental Oil Co.","L. A. TRUSSELL 1","15-017-30062","1419"," KB","300","3900","http://www.kgs.ku.edu/WellLogs/21S06E/1043684338.zip"
"1002894571","38.1944028","-96.71335","T21S R6E, Sec. 25,   NE NE SE","Continental Oil Co.","L. A. TRUSSELL 1","15-017-30062","1419"," KB","300","3900","http://www.kgs.ku.edu/WellLogs/21S06E/1043624868.zip"
"1002894571","38.1944028","-96.71335","T21S R6E, Sec. 25,   NE NE SE","Continental Oil Co.","L. A. TRUSSELL 1","15-017-30062","1419"," KB","300","3924","http://www.kgs.ku.edu/WellLogs/21S06E/1042553264.zip"
"1044826790","38.234676","-96.263902","T21S R10E, Sec. 12,  S2 SW NW SW","Schankie Well Service, Inc.","Sullivan Uncle Jim 1","15-111-20505","1249"," KB","-7.75","2653.25","http://www.kgs.ku.edu/WellLogs/kcc_logs_2014/1044924663.zip"
"1044164936","38.1969886","-96.2666497","T21S R10E, Sec. 26,  S2 NE SE NE","Range Oil Company, Inc.","Babinger 1","15-111-20460","1288"," KB","-4","2675.5","http://www.kgs.ku.edu/WellLogs/kcc_logs_2014/1044891673.zip"
"1002876790","38.192676","-96.090974","T21S R12E, Sec. 28,   NE NW SE","PETROLEUM MANAGEMENT INC","DUNCAN 1","15-111-20381","1239"," KB","90","2551","http://www.kgs.ku.edu/WellLogs/21S12E/1044221019.zip"
"1044112712","38.2437877","-95.9385236","T21S R13E, Sec. 1,  SE SW SW SW","OSAGE Resources, LLC","Osage No. 44","15-031-23275","1146"," KB","1587.2","1885.2","http://www.kgs.ku.edu/WellLogs/kcc_logs_2014/1044891984.zip"
"1044112712","38.2437877","-95.9385236","T21S R13E, Sec. 1,  SE SW SW SW","OSAGE Resources, LLC","Osage No. 44","15-031-23275","1146"," KB","-16.8","1885.2","http://www.kgs.ku.edu/WellLogs/kcc_logs_2014/1044891986.zip"
"1044165891","38.2380783","-95.9385689","T21S R13E, Sec. 12,  SE NW SW NW","Hodges, Dennis D. and/or Peggy D.","Hodges 4","15-031-23370","1143"," KB","94.2","1822.2","http://www.kgs.ku.edu/WellLogs/kcc_logs_2015/1044966500.zip"
"1044165891","38.2380783","-95.9385689","T21S R13E, Sec. 12,  SE NW SW NW","Hodges, Dennis D. and/or Peggy D.","Hodges 4","15-031-23370","1143"," KB","1537.4","1822.4","http://www.kgs.ku.edu/WellLogs/kcc_logs_2015/1044966501.zip"
"1044175585","38.2403627","-95.9391761","T21S R13E, Sec. 12,  SW SW NW NW","Hodges, Dennis D. and/or Peggy D.","Hodges 6","15-031-23391","1145"," KB","1542","1842.5","http://www.kgs.ku.edu/WellLogs/kcc_logs_2015/1044966505.zip"
"1044175585","38.2403627","-95.9391761","T21S R13E, Sec. 12,  SW SW NW NW","Hodges, Dennis D. and/or Peggy D.","Hodges 6","15-031-23391","1145"," KB","140","1842.5","http://www.kgs.ku.edu/WellLogs/kcc_logs_2015/1044966506.zip"
"1044175585","38.2403627","-95.9391761","T21S R13E, Sec. 12,  SW SW NW NW","Hodges, Dennis D. and/or Peggy D.","Hodges 6","15-031-23391","1145"," KB","1300","1842.4","http://www.kgs.ku.edu/WellLogs/kcc_logs_2015/1044966507.zip"
"1043983948","38.2422847","-95.9385622","T21S R13E, Sec. 12,   NW NW NW","Hodges, Dennis D. and/or Peggy D.","Hodges 5","15-031-23047","1111"," KB","250","1828","http://www.kgs.ku.edu/WellLogs/kcc_logs_2012/1044070851.zip"
"1043983948","38.2422847","-95.9385622","T21S R13E, Sec. 12,   NW NW NW","Hodges, Dennis D. and/or Peggy D.","Hodges 5","15-031-23047","1111"," KB","148","1828","http://www.kgs.ku.edu/WellLogs/kcc_logs_2012/1044070854.zip"
"1043960685","38.2391663","-95.9386296","T21S R13E, Sec. 12,  N2 NW SW NW","Hodges, Dennis D. and/or Peggy D.","Hodges 3","15-031-22996","1149"," KB","200","1804","http://www.kgs.ku.edu/WellLogs/kcc_logs_2014/1044753469.zip"
"1043960685","38.2391663","-95.9386296","T21S R13E, Sec. 12,  N2 NW SW NW","Hodges, Dennis D. and/or Peggy D.","Hodges 3","15-031-22996","1149"," KB","190","1806","http://www.kgs.ku.edu/WellLogs/kcc_logs_2014/1044753471.zip"
"1002898395","38.2110952","-95.9417203","T21S R13E, Sec. 23,  SW SE NE NE","Little George Oil Co.","Gasche 1","15-031-20482","1135"," GL","0","2280","http://www.kgs.ku.edu/WellLogs/21S13E/1044226411.zip"
"1031880899","38.1883212","-95.8880883","T21S R14E, Sec. 29,  E2 NW SE SE","OSAGE Resources, LLC","Osage 21 SWD","15-031-22056","1134"," KB","0","2540","http://www.kgs.ku.edu/WellLogs/21S14E/1044170351.zip"
"1042760790","38.21869","-95.16353","T21S R20E, Sec. 13,  NW NE NW SW","Sirius Energy Corp.","West Van Winkle O-24","15-003-24892","1060"," GL","12.75","742.7","http://www.kgs.ku.edu/WellLogs/kcc_logs_2013/1044596901.zip"
"1042760793","38.22123","-95.16224","T21S R20E, Sec. 13,  NE SE SW NW","Sirius Energy Corp.","West Van Winkle U-22","15-003-24894","1069"," KB","13.75","747.25","http://www.kgs.ku.edu/WellLogs/kcc_logs_2012/1044189461.zip"
"1042760795","38.21869","-95.16469","T21S R20E, Sec. 13,  NE NW NW SW","Sirius Energy Corp.","West Van Winkle O-26","15-003-24893","1060"," GL","13.75","735.75","http://www.kgs.ku.edu/WellLogs/kcc_logs_2013/1044596908.zip"
"1042760798","38.21746","-95.1575","T21S R20E, Sec. 13,  NE SE NE SW","Sirius Energy Corp.","West Van Winkle M-15","15-003-24898","1051"," KB","13","709.4","http://www.kgs.ku.edu/WellLogs/kcc_logs_2012/1044189459.zip"
"1042760800","38.21792","-95.16075","T21S R20E, Sec. 13,  SW NW NE SW","Sirius Energy Corp.","West Van Winkle N-20","15-003-24889","1062"," KB","13.5","725","http://www.kgs.ku.edu/WellLogs/kcc_logs_2012/1044189451.zip"
"1042760804","38.21954","-95.16353","T21S R20E, Sec. 13,  SW SE SW NW","Sirius Energy Corp.","West Van Winkle Q-24","15-003-24900","1061"," GL","13","750.5","http://www.kgs.ku.edu/WellLogs/kcc_logs_2013/1044579986.zip"
"1042760826","38.21851","-95.16027","T21S R20E, Sec. 13,  SE NW NE SW","Sirius Energy Corp.","West Van Winkle O-20","15-003-24891","1059"," KB","13.75","718.25","http://www.kgs.ku.edu/WellLogs/kcc_logs_2012/1044189455.zip"
"1042760835","38.21784","-95.16241","T21S R20E, Sec. 13,  SE NE NW SW","Sirius Energy Corp.","West Van Winkle N-22","15-003-24890","1060"," GL","13","723.7","http://www.kgs.ku.edu/WellLogs/kcc_logs_2013/1044596892.zip"
"1042760849","38.21699","-95.16013","T21S R20E, Sec. 13,  NE SW NE SW","Sirius Energy Corp.","West Van Winkle L-18","15-003-24885","1063"," GL","12.75","735.9","http://www.kgs.ku.edu/WellLogs/kcc_logs_2013/1044596881.zip"
"1041345689","38.22196","-95.15733","T21S R20E, Sec. 13,  SE NE SE NW","Sirius Energy Corp.","Ewing 'B' V-15","15-003-24770","1056"," KB","43","724.25","http://www.kgs.ku.edu/WellLogs/kcc_logs_2012/1044189460.zip"
"1041345693","38.21867","-95.15938","T21S R20E, Sec. 13,  NW NE NE SW","Sirius Energy Corp.","West Van Winkle O-18","15-003-24766","1072"," KB","13.75","721.75","http://www.kgs.ku.edu/WellLogs/kcc_logs_2012/1044189450.zip"
"1043741330","38.21699","-95.16353","T21S R20E, Sec. 13,  NW SE NW SW","Sirius Energy Corp.","West Van Winkle L-24","15-003-25064","1063"," GL","12.75","744.5","http://www.kgs.ku.edu/WellLogs/kcc_logs_2013/1044596883.zip"
"1043741331","38.21699","-95.1656","T21S R20E, Sec. 13,  NW SW NW SW","Sirius Energy Corp.","West Van Winkle L-28","15-003-25065","1060"," GL","14","723.75","http://www.kgs.ku.edu/WellLogs/kcc_logs_2013/1044596889.zip"
"1043741332","38.21784","-95.16353","T21S R20E, Sec. 13,  SW NE NW SW","Sirius Energy Corp.","West Van Winkle N-24","15-003-25067","1060"," GL","13","739.1","http://www.kgs.ku.edu/WellLogs/kcc_logs_2013/1044596899.zip"
"1043741333","38.21784","-95.16469","T21S R20E, Sec. 13,  SE NW NW SW","Sirius Energy Corp.","West Van Winkle N-26","15-003-25068","1060"," GL","13.25","722","http://www.kgs.ku.edu/WellLogs/kcc_logs_2013/1044596898.zip"
"1043741334","38.21784","-95.1656","T21S R20E, Sec. 13,  SW NW NW SW","Sirius Energy Corp.","West Van Winkle N-28","15-003-25069","1059"," GL","13.75","757.5","http://www.kgs.ku.edu/WellLogs/kcc_logs_2013/1044596893.zip"
"1043741335","38.21869","-95.16241","T21S R20E, Sec. 13,  NE NE NW SW","Sirius Energy Corp.","West Van Winkle O-22","15-003-25070","1057"," GL","13","744.2","http://www.kgs.ku.edu/WellLogs/kcc_logs_2013/1044596904.zip"
"1043741336","38.21869","-95.1656","T21S R20E, Sec. 13,  NW NW NW SW","Sirius Energy Corp.","West Van Winkle O-28","15-003-25071","1060"," GL","13.5","751.5","http://www.kgs.ku.edu/WellLogs/kcc_logs_2013/1044596902.zip"
"1043741318","38.2182","-95.16157","T21S R20E, Sec. 13,  SW NW NE SW","Sirius Energy Corp.","West Van Winkle N-21","15-003-25066","1057"," GL","13","720.2","http://www.kgs.ku.edu/WellLogs/kcc_logs_2013/1044596897.zip"
"1043936306","38.2153087","-95.1578475","T21S R20E, Sec. 13,  NE NE SE SW","Sirius Energy Corp.","West Van Winkle F-15","15-003-25099","1059"," GL","13.25","735.5","http://www.kgs.ku.edu/WellLogs/kcc_logs_2013/1044596864.zip"
"1043936307","38.2153393","-95.1590789","T21S R20E, Sec. 13,  NW NE SE SW","Sirius Energy Corp.","West Van Winkle F-16","15-003-25100","1064"," GL","13.5","715.25","http://www.kgs.ku.edu/WellLogs/kcc_logs_2013/1044741095.zip"
"1043936311","38.216138","-95.1578493","T21S R20E, Sec. 13,  SE SE NE SW","Sirius Energy Corp.","West Van Winkle I-15","15-003-25104","1054"," GL","13.25","709.1","http://www.kgs.ku.edu/WellLogs/kcc_logs_2013/1044596871.zip"
"1043936312","38.2161388","-95.1589873","T21S R20E, Sec. 13,  SW SE NE SW","Sirius Energy Corp.","West Van Winkle I-17","15-003-25105","1060"," GL","12.75","743","http://www.kgs.ku.edu/WellLogs/kcc_logs_2013/1044596872.zip"
"1043936313","38.2161893","-95.1620662","T21S R20E, Sec. 13,  SE SE NW SW","Sirius Energy Corp.","West Van Winkle I-22","15-003-25106","1064"," GL","13.25","715.7","http://www.kgs.ku.edu/WellLogs/kcc_logs_2013/1044596878.zip"
"1044038081","38.2178987","-95.1556969","T21S R20E, Sec. 13,  SE NW NW SE","Sirius Energy Corp.","Ewing B M-13","15-003-25269","1040"," GL","12.75","721.75","http://www.kgs.ku.edu/WellLogs/kcc_logs_2014/1044817671.zip"
"1044038082","38.2187483","-95.153419","T21S R20E, Sec. 13,  NE NE NW SE","Sirius Energy Corp.","Ewing 'B' O-10","15-003-25270","1047"," GL","13.5","721.75","http://www.kgs.ku.edu/WellLogs/kcc_logs_2014/1044817657.zip"
"1044038083","38.2187491","-95.1545569","T21S R20E, Sec. 13,  NW NE NW SE","Sirius Energy Corp.","Ewing B O-11","15-003-25271","1047"," GL","13.5","724.25","http://www.kgs.ku.edu/WellLogs/kcc_logs_2014/1044817664.zip"
"1044038084","38.2187499","-95.1556984","T21S R20E, Sec. 13,  NE NW NW SE","Sirius Energy Corp.","Ewing B O-13","15-003-25272","1047"," GL","13.25","715.25","http://www.kgs.ku.edu/WellLogs/kcc_logs_2014/1044817662.zip"
"1044038085","38.2189089","-95.1564366","T21S R20E, Sec. 13,  NW NW NW SE","Sirius Energy Corp.","Ewing B O-14","15-003-25273","1044"," GL","13.25","718.25","http://www.kgs.ku.edu/WellLogs/kcc_logs_2014/1044817663.zip"
"1044038086","38.2198582","-95.1566276","T21S R20E, Sec. 13,  SW SW SW NE","Sirius Energy Corp.","Ewing B R-14","15-003-25274","1047"," GL","13.5","717.25","http://www.kgs.ku.edu/WellLogs/kcc_logs_2014/1044817660.zip"
"1044038105","38.2162577","-95.153417","T21S R20E, Sec. 13,  SE SE NW SE","Sirius Energy Corp.","Ewing B J-10","15-003-25263","1042"," GL","13.25","718.75","http://www.kgs.ku.edu/WellLogs/kcc_logs_2014/1044817670.zip"
"1044038106","38.21716","-95.1556969","T21S R20E, Sec. 13,  NE SW NW SE","Sirius Energy Corp.","Ewing B L-13","15-003-25266","1041"," GL","13.5","717.5","http://www.kgs.ku.edu/WellLogs/kcc_logs_2014/1044817668.zip"
"1044038107","38.2168077","-95.1545585","T21S R20E, Sec. 13,  NW SE NW SE","Sirius Energy Corp.","Ewing 'B' K-11","15-003-25264","1043"," GL","13.5","719.75","http://www.kgs.ku.edu/WellLogs/kcc_logs_2014/1044817658.zip"
"1044038108","38.2171584","-95.1534175","T21S R20E, Sec. 13,  NE SE NW SE","Sirius Energy Corp.","Ewing B L-10","15-003-25265","1047"," GL","13.5","715.75","http://www.kgs.ku.edu/WellLogs/kcc_logs_2014/1044817675.zip"
"1044203463","38.2221275","-95.1656854","T21S R20E, Sec. 13,  NW NW SW NW","Sirius Energy Corp.","West Van Winkle W-28","15-003-25712","1080"," GL","13.75","748.75","http://www.kgs.ku.edu/WellLogs/kcc_logs_2014/1044891205.zip"
"1043453748","38.2229","-95.16444","T21S R20E, Sec. 13,  NE NW SW NW","Sirius Energy Corp.","West Van Winkle Y-26","15-003-24992","1074"," GL","13.25","752.75","http://www.kgs.ku.edu/WellLogs/kcc_logs_2013/1044579954.zip"
"1043453749","38.2229","-95.16558","T21S R20E, Sec. 13,  NW NW SW NW","Sirius Energy Corp.","West Van Winkle Y-28","15-003-24993","1080"," GL","13.75","758","http://www.kgs.ku.edu/WellLogs/kcc_logs_2013/1044579959.zip"
"1043453750","38.22205","-95.16414","T21S R20E, Sec. 13,  SE NW SW NW","Sirius Energy Corp.","West Van Winkle W-26","15-003-24994","1071"," GL","13.25","755.5","http://www.kgs.ku.edu/WellLogs/kcc_logs_2013/1044579974.zip"
"1043567582","38.21921","-95.16052","T21S R20E, Sec. 13,  NE NW NE SW","Sirius Energy Corp.","West Van Winkle P-20","15-003-25011","1054"," GL","14.25","719.25","http://www.kgs.ku.edu/WellLogs/kcc_logs_2013/1044596912.zip"
"1043933645","38.2152892","-95.1612688","T21S R20E, Sec. 13,  NW NW SE SW","Sirius Energy Corp.","West Van Winkle F-20","15-003-25091","1065"," GL","13","739.4","http://www.kgs.ku.edu/WellLogs/kcc_logs_2013/1044596866.zip"
